IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,128,2.77
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,39,2.76
47.76.233.67,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,2.75
47.243.51.171,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,2.75
8.219.104.37,2083,2083,true,SIN,Asia Pacific,Singapore,75,2.75
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,44,2.74
47.76.220.130,80,443,true,SIN,Asia Pacific,Singapore,35,2.73
8.222.208.38,2096,2096,true,SIN,Asia Pacific,Singapore,104,2.71
47.238.6.102,2083,2083,true,HKG,Asia Pacific,Hong Kong,109,2.70
47.242.157.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,98,2.69
8.218.85.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,92,2.69
8.218.98.75,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,2.68
47.236.253.41,2053,2053,true,SIN,Asia Pacific,Singapore,65,2.67
47.243.26.83,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,2.67
47.243.42.155,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,2.65
47.242.232.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,2.65
8.219.199.220,8443,8443,true,SIN,Asia Pacific,Singapore,122,2.65
47.76.233.67,2087,2087,true,HKG,Asia Pacific,Hong Kong,35,2.64
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,164,2.62
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,2.61
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,2.59
47.243.169.63,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,2.57
47.236.164.215,8443,8443,true,SIN,Asia Pacific,Singapore,105,2.56
8.210.156.6,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,2.55
47.236.169.15,8443,8443,true,SIN,Asia Pacific,Singapore,87,2.54
8.218.146.204,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,2.54
47.245.96.80,2096,2096,true,SIN,Asia Pacific,Singapore,36,2.53
47.243.70.186,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,2.53
47.237.81.112,2096,2096,true,SIN,Asia Pacific,Singapore,28,2.52
47.76.178.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,110,2.52
8.218.126.53,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,2.52
8.219.114.201,2053,2053,true,SIN,Asia Pacific,Singapore,120,2.52
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,2.51
47.243.51.171,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,2.50
47.245.102.52,2087,2087,true,SIN,Asia Pacific,Singapore,43,2.49
47.236.80.110,2096,2096,true,SIN,Asia Pacific,Singapore,54,2.49
8.218.65.171,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,2.49
47.242.183.7,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,2.48
8.218.53.110,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,2.48
47.90.141.204,443,443,true,LAX,North America,Los Angeles,253,2.48
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,92,2.48
47.243.91.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,2.47
8.220.195.140,443,443,true,ICN,Asia Pacific,Seoul,68,2.45
47.243.18.199,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,2.44
47.76.98.98,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,2.43
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,79,2.43
47.242.157.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,2.43
47.243.42.155,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,2.43
47.236.253.41,2087,2087,true,SIN,Asia Pacific,Singapore,94,2.43
8.218.81.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,2.42
47.243.139.85,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,2.41
47.76.49.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,2.40
8.218.243.95,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,2.40
47.76.33.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,65,2.39
47.76.98.98,2053,2053,true,HKG,Asia Pacific,Hong Kong,109,2.38
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,123,2.37
8.217.239.116,2083,2083,true,HKG,Asia Pacific,Hong Kong,110,2.37
47.242.119.104,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,2.37
8.222.144.50,2087,2087,true,SIN,Asia Pacific,Singapore,77,2.35
47.76.178.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,124,2.35
47.242.125.241,2087,2087,true,HKG,Asia Pacific,Hong Kong,119,2.34
8.210.34.188,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,2.33
8.218.136.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,2.32
47.243.51.171,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,2.31
8.219.199.220,2096,2096,true,SIN,Asia Pacific,Singapore,66,2.31
47.243.169.63,2096,2096,true,HKG,Asia Pacific,Hong Kong,100,2.30
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,2.30
47.243.5.154,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,2.30
47.243.203.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,76,2.30
47.243.169.63,2087,2087,true,HKG,Asia Pacific,Hong Kong,103,2.29
47.243.107.148,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,2.29
8.210.48.107,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,2.27
8.219.49.65,2087,2087,true,SIN,Asia Pacific,Singapore,99,2.27
8.210.244.38,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,2.27
47.242.171.94,2087,2087,true,HKG,Asia Pacific,Hong Kong,102,2.26
8.210.100.23,8443,8443,true,HKG,Asia Pacific,Hong Kong,37,2.26
47.243.5.154,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,2.25
47.76.178.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,2.25
8.210.34.188,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,2.24
8.218.132.209,80,443,true,SIN,Asia Pacific,Singapore,53,2.24
47.241.209.61,443,443,true,SIN,Asia Pacific,Singapore,42,2.23
47.243.169.63,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,2.23
8.218.142.253,2053,2053,true,HKG,Asia Pacific,Hong Kong,130,2.21
47.238.35.50,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,2.21
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,36,2.21
8.210.146.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,67,2.20
47.243.139.243,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,2.20
47.76.222.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,2.20
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,2.19
8.210.203.7,2083,2083,true,HKG,Asia Pacific,Hong Kong,128,2.18
8.218.3.198,2053,2053,true,HKG,Asia Pacific,Hong Kong,71,2.18
8.222.208.38,2087,2087,true,SIN,Asia Pacific,Singapore,77,2.17
47.243.67.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,2.16
47.243.139.85,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,2.16
47.236.80.110,2083,2083,true,SIN,Asia Pacific,Singapore,40,2.16
8.219.104.37,2083,2083,true,SIN,Asia Pacific,Singapore,69,2.16
47.243.234.9,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,2.14
8.218.174.118,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,2.14
8.210.192.93,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,2.13
47.238.43.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,131,2.13
8.218.48.92,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,2.11
8.218.53.110,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,2.11
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,102,2.11
8.222.165.117,8443,8443,true,SIN,Asia Pacific,Singapore,58,2.11
47.237.14.220,2096,2096,true,SIN,Asia Pacific,Singapore,104,2.10
8.219.67.133,8443,8443,true,SIN,Asia Pacific,Singapore,88,2.09
8.220.202.59,443,443,true,ICN,Asia Pacific,Seoul,64,2.09
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,2.09
47.243.243.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,2.08
47.243.234.9,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,2.08
8.219.193.202,443,443,true,SIN,Asia Pacific,Singapore,69,2.06
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,98,2.06
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,71,2.06
8.210.34.188,8443,8443,true,HKG,Asia Pacific,Hong Kong,103,2.05
8.210.156.6,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,2.05
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,105,2.05
8.218.142.253,8443,8443,true,HKG,Asia Pacific,Hong Kong,132,2.04
47.243.234.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,2.03
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,68,2.00
8.210.55.134,2083,2083,true,HKG,Asia Pacific,Hong Kong,98,2.00
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,1.99
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,192,1.98
8.210.175.109,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,1.95
47.243.67.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,57,1.95
47.243.243.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,74,1.94
8.218.65.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,1.94
8.219.153.237,2087,2087,true,NRT,Asia Pacific,Tokyo,140,1.93
8.219.209.14,8443,8443,true,SIN,Asia Pacific,Singapore,94,1.91
47.243.139.85,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,1.90
47.250.176.160,80,443,true,KUL,Asia Pacific,Kuala Lumpur,39,1.89
47.76.227.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,1.88
8.218.211.17,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,1.87
47.242.183.7,2087,2087,true,HKG,Asia Pacific,Hong Kong,109,1.87
47.243.74.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,36,1.85
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,130,1.84
47.243.139.243,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,1.84
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,70,1.83
8.222.165.117,2087,2087,true,SIN,Asia Pacific,Singapore,50,1.82
8.218.174.118,8443,8443,true,HKG,Asia Pacific,Hong Kong,115,1.82
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,92,1.81
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,1.81
47.243.139.85,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,1.80
47.243.60.150,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,1.80
47.243.90.180,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,1.80
47.238.48.58,80,443,true,SIN,Asia Pacific,Singapore,92,1.79
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,89,1.79
8.219.98.13,8443,8443,true,SIN,Asia Pacific,Singapore,36,1.79
47.76.77.103,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,1.77
8.210.119.11,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,1.77
8.210.156.6,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,1.75
8.219.142.191,2096,2096,true,SIN,Asia Pacific,Singapore,81,1.75
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,1.74
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,1.74
47.238.0.114,2053,2053,true,HKG,Asia Pacific,Hong Kong,124,1.74
47.243.67.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,1.73
47.243.183.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,100,1.73
47.250.153.57,80,443,true,KUL,Asia Pacific,Kuala Lumpur,61,1.72
8.210.39.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,76,1.71
47.242.59.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,1.71
47.250.149.42,80,443,true,SIN,Asia Pacific,Singapore,54,1.71
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,101,1.71
8.218.81.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,91,1.70
47.243.42.155,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,1.70
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,142,1.70
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,132,1.69
8.210.48.107,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,1.69
47.245.33.33,443,443,true,NRT,Asia Pacific,Tokyo,108,1.67
8.218.122.55,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,1.67
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,1.67
47.76.29.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,126,1.65
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,1.65
47.250.157.19,80,443,true,KUL,Asia Pacific,Kuala Lumpur,27,1.64
47.250.176.68,80,443,true,SIN,Asia Pacific,Singapore,53,1.64
47.237.95.140,2087,2087,true,SIN,Asia Pacific,Singapore,69,1.64
47.76.98.98,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,1.64
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,1.64
8.218.142.253,2096,2096,true,HKG,Asia Pacific,Hong Kong,96,1.63
47.76.178.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,1.63
47.250.150.193,80,443,true,KUL,Asia Pacific,Kuala Lumpur,19,1.62
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,253,1.62
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,59,1.62
47.237.125.8,2087,2087,true,SIN,Asia Pacific,Singapore,43,1.60
8.218.98.75,2096,2096,true,HKG,Asia Pacific,Hong Kong,101,1.60
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,1.60
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,158,1.60
8.218.18.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,1.59
8.218.204.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,1.58
8.219.83.71,2053,2053,true,SIN,Asia Pacific,Singapore,11,1.56
8.219.83.201,8443,8443,true,SIN,Asia Pacific,Singapore,55,1.55
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,97,1.55
8.220.195.140,443,443,true,ICN,Asia Pacific,Seoul,107,1.54
47.243.186.171,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,1.54
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,166,1.54
47.76.208.142,80,443,true,CGK,Asia Pacific,Jakarta,116,1.53
47.250.155.240,80,443,true,SIN,Asia Pacific,Singapore,58,1.53
8.218.22.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,130,1.51
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,1.51
47.242.202.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,136,1.49
8.218.48.92,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,1.47
47.76.159.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,74,1.47
47.250.151.56,80,443,true,SIN,Asia Pacific,Singapore,49,1.46
8.210.175.109,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,1.45
47.76.98.98,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,1.45
8.218.122.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,1.44
47.243.5.154,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,1.44
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,1.43
8.210.175.109,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,1.43
47.243.183.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,1.42
47.243.90.180,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,1.41
8.218.81.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,42,1.41
47.76.254.36,80,443,true,SIN,Asia Pacific,Singapore,58,1.41
47.238.35.50,2053,2053,true,HKG,Asia Pacific,Hong Kong,126,1.41
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,127,1.40
47.250.152.215,80,443,true,KUL,Asia Pacific,Kuala Lumpur,35,1.40
8.210.244.38,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,1.40
47.243.169.63,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,1.38
8.219.49.65,2053,2053,true,SIN,Asia Pacific,Singapore,98,1.37
8.218.174.118,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,1.36
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,1.36
47.238.5.0,2053,2053,true,HKG,Asia Pacific,Hong Kong,96,1.36
47.76.26.26,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,1.36
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,1.35
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,49,1.35
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,141,1.34
8.218.48.92,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,1.32
47.250.159.36,80,443,true,SIN,Asia Pacific,Singapore,44,1.32
47.250.59.31,80,443,true,SIN,Asia Pacific,Singapore,63,1.32
47.250.47.68,80,443,true,SIN,Asia Pacific,Singapore,65,1.31
47.76.123.69,80,443,true,SIN,Asia Pacific,Singapore,67,1.30
47.76.26.26,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,1.30
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,125,1.30
47.242.176.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,106,1.29
47.243.234.9,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,1.29
8.218.98.75,2087,2087,true,HKG,Asia Pacific,Hong Kong,140,1.27
47.243.5.154,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,1.26
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,105,1.25
47.76.249.116,80,443,true,SIN,Asia Pacific,Singapore,36,1.24
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,1.24
47.243.42.155,2087,2087,true,HKG,Asia Pacific,Hong Kong,36,1.23
47.76.247.16,80,443,true,SIN,Asia Pacific,Singapore,35,1.23
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,1.22
8.218.81.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,1.20
47.242.234.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,90,1.19
8.218.143.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,1.19
47.250.147.26,80,443,true,SIN,Asia Pacific,Singapore,54,1.18
47.250.155.74,80,443,true,SIN,Asia Pacific,Singapore,51,1.17
47.236.80.110,2053,2053,true,SIN,Asia Pacific,Singapore,86,1.17
47.236.237.90,2096,2096,true,SIN,Asia Pacific,Singapore,90,1.16
47.76.214.139,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,1.15
8.218.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,95,1.15
47.76.225.255,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,1.15
47.250.176.132,80,443,true,SIN,Asia Pacific,Singapore,40,1.14
8.218.143.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,90,1.14
47.250.44.26,80,443,true,KUL,Asia Pacific,Kuala Lumpur,39,1.13
47.243.67.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,1.13
47.242.252.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,114,1.13
47.243.5.154,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,1.13
8.210.3.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,1.10
47.243.173.187,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,1.10
47.242.7.162,2083,2083,true,HKG,Asia Pacific,Hong Kong,96,1.10
47.250.176.160,80,443,true,KUL,Asia Pacific,Kuala Lumpur,35,1.09
47.243.5.154,2053,2053,true,HKG,Asia Pacific,Hong Kong,43,1.09
47.250.176.199,80,443,true,SIN,Asia Pacific,Singapore,249,1.07
47.243.70.186,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,1.07
47.250.157.38,80,443,true,SIN,Asia Pacific,Singapore,31,1.06
47.250.176.68,80,443,true,SIN,Asia Pacific,Singapore,43,1.06
8.218.122.55,8443,8443,true,HKG,Asia Pacific,Hong Kong,111,1.05
47.250.152.116,80,443,true,SIN,Asia Pacific,Singapore,48,1.05
8.218.98.75,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,1.04
8.217.250.222,2053,2053,true,HKG,Asia Pacific,Hong Kong,138,1.03
47.250.176.132,80,443,true,SIN,Asia Pacific,Singapore,51,1.03
47.250.152.215,80,443,true,SIN,Asia Pacific,Singapore,46,1.02
47.242.36.78,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,1.01
8.210.9.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,90,1.01
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,1.00
47.250.49.148,80,443,true,SIN,Asia Pacific,Singapore,39,0.99
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,130,0.99
47.243.18.199,2096,2096,true,HKG,Asia Pacific,Hong Kong,56,0.97
47.250.176.199,80,443,true,SIN,Asia Pacific,Singapore,45,0.95
8.218.207.169,2083,2083,true,HKG,Asia Pacific,Hong Kong,121,0.94
47.243.139.85,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,0.93
47.242.202.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,57,0.93
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,0.93
8.210.207.214,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,0.92
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,94,0.92
47.250.147.84,80,443,true,KUL,Asia Pacific,Kuala Lumpur,81,0.91
8.218.243.95,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,0.91
8.210.175.109,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,0.91
8.210.174.156,2053,2053,true,HKG,Asia Pacific,Hong Kong,65,0.90
47.250.57.45,80,443,true,KUL,Asia Pacific,Kuala Lumpur,88,0.90
47.250.36.113,80,443,true,SIN,Asia Pacific,Singapore,37,0.89
47.250.50.53,80,443,true,SIN,Asia Pacific,Singapore,61,0.89
47.76.146.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,0.89
47.250.151.56,80,443,true,SIN,Asia Pacific,Singapore,24,0.88
47.243.186.171,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,0.87
47.76.49.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,0.87
47.76.29.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,0.87
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,116,0.86
47.242.202.230,443,443,true,HKG,Asia Pacific,Hong Kong,77,0.86
47.250.14.147,80,443,true,SIN,Asia Pacific,Singapore,45,0.85
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,0.85
47.76.37.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,79,0.85
47.243.139.243,2083,2083,true,HKG,Asia Pacific,Hong Kong,124,0.84
47.76.80.72,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,0.84
47.250.57.49,80,443,true,SIN,Asia Pacific,Singapore,80,0.82
47.243.74.220,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,0.80
47.250.152.116,80,443,true,SIN,Asia Pacific,Singapore,60,0.80
47.243.139.243,2053,2053,true,HKG,Asia Pacific,Hong Kong,146,0.80
47.250.57.49,80,443,true,SIN,Asia Pacific,Singapore,37,0.80
47.250.50.53,80,443,true,SIN,Asia Pacific,Singapore,45,0.80
47.76.98.98,2096,2096,true,HKG,Asia Pacific,Hong Kong,43,0.79
47.250.57.45,80,443,true,KUL,Asia Pacific,Kuala Lumpur,37,0.79
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,94,0.79
47.250.159.165,80,443,true,SIN,Asia Pacific,Singapore,285,0.79
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,0.78
47.250.57.9,80,443,true,SIN,Asia Pacific,Singapore,30,0.78
47.243.173.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,0.78
47.250.36.83,80,443,true,SIN,Asia Pacific,Singapore,67,0.78
47.250.40.144,80,443,true,KUL,Asia Pacific,Kuala Lumpur,42,0.77
47.250.40.246,80,443,true,SIN,Asia Pacific,Singapore,85,0.77
47.250.157.19,80,443,true,SIN,Asia Pacific,Singapore,68,0.77
47.250.157.10,80,443,true,KUL,Asia Pacific,Kuala Lumpur,40,0.76
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,115,0.76
47.250.59.84,80,443,true,SIN,Asia Pacific,Singapore,44,0.76
47.250.14.147,80,443,true,SIN,Asia Pacific,Singapore,51,0.76
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,0.76
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,0.75
47.250.149.42,80,443,true,SIN,Asia Pacific,Singapore,47,0.75
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,0.74
8.210.192.93,2087,2087,true,HKG,Asia Pacific,Hong Kong,108,0.74
47.250.147.84,80,443,true,KUL,Asia Pacific,Kuala Lumpur,35,0.74
47.250.147.41,80,443,true,SIN,Asia Pacific,Singapore,24,0.74
8.210.164.75,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,0.73
47.250.57.9,80,443,true,SIN,Asia Pacific,Singapore,80,0.73
47.243.234.9,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,0.73
8.218.188.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,133,0.72
8.222.187.4,2053,2053,true,SIN,Asia Pacific,Singapore,42,0.72
47.250.12.116,80,443,true,SIN,Asia Pacific,Singapore,37,0.72
8.210.207.214,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,0.71
47.243.183.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,92,0.71
47.250.13.77,80,443,true,SIN,Asia Pacific,Singapore,61,0.71
47.250.12.116,80,443,true,KUL,Asia Pacific,Kuala Lumpur,57,0.70
47.242.174.27,2083,2083,true,HKG,Asia Pacific,Hong Kong,101,0.70
8.210.207.214,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,0.70
47.250.153.55,80,443,true,SIN,Asia Pacific,Singapore,19,0.70
47.250.159.36,80,443,true,KUL,Asia Pacific,Kuala Lumpur,51,0.69
47.250.59.84,80,443,true,SIN,Asia Pacific,Singapore,58,0.69
