IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.243.14,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.76.26.26,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.236.145.85,2095,2095,false,SIN,Asia Pacific,Singapore,43,0.00
8.218.126.53,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,0.00
47.243.67.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.210.85.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.242.36.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.236.169.164,80,80,false,SIN,Asia Pacific,Singapore,43,0.00
47.76.26.26,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.22.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.219.84.214,2052,2052,false,SIN,Asia Pacific,Singapore,43,0.00
8.217.49.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.76.98.98,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.238.6.102,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.219.193.202,2052,2052,false,SIN,Asia Pacific,Singapore,43,0.00
8.218.143.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.242.36.78,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.217.154.218,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.242.252.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.243.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.76.189.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.210.203.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.236.158.158,2086,2086,false,SIN,Asia Pacific,Singapore,43,0.00
47.76.29.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.238.6.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.76.203.101,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.238.35.50,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.236.180.51,8880,8880,false,SIN,Asia Pacific,Singapore,43,0.00
47.76.222.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.219.106.156,80,80,false,SIN,Asia Pacific,Singapore,43,0.00
8.217.181.213,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.3.12,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.228.152,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.236.87.246,8080,8080,false,SIN,Asia Pacific,Singapore,43,0.00
8.219.40.37,2082,2082,false,SIN,Asia Pacific,Singapore,43,0.00
8.217.123.243,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.217.147.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.243.90.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.2.181,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.201.73,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.76.29.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.243.51.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.243.74.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.238.0.114,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.237.82.15,2095,2095,false,SIN,Asia Pacific,Singapore,43,0.00
47.76.26.26,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.219.170.232,8080,8080,false,SIN,Asia Pacific,Singapore,43,0.00
47.236.97.90,2052,2052,false,SIN,Asia Pacific,Singapore,43,0.00
47.236.97.90,2086,2086,false,SIN,Asia Pacific,Singapore,43,0.00
47.76.26.26,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.126.53,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.222.165.117,8880,8880,false,SIN,Asia Pacific,Singapore,43,0.00
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.243.67.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.210.203.7,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.210.43.213,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.76.32.108,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.219.220.88,2082,2082,false,SIN,Asia Pacific,Singapore,44,0.00
47.236.5.223,2095,2095,false,SIN,Asia Pacific,Singapore,44,0.00
8.210.85.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.222.167.147,8880,8880,false,SIN,Asia Pacific,Singapore,44,0.00
8.218.65.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.217.50.252,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.217.85.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,44,0.00
47.242.68.32,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.236.170.54,2052,2052,false,SIN,Asia Pacific,Singapore,44,0.00
47.243.70.186,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.242.36.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.210.34.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.217.164.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.242.125.241,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.217.123.243,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.76.213.245,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.242.232.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.238.6.58,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.217.239.116,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.219.209.14,2095,2095,false,SIN,Asia Pacific,Singapore,44,0.00
47.76.203.101,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.238.40.58,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.218.85.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.76.32.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.243.70.186,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.219.191.110,2052,2052,false,SIN,Asia Pacific,Singapore,44,0.00
47.242.54.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.242.119.104,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.219.114.201,8080,8080,false,SIN,Asia Pacific,Singapore,44,0.00
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.217.127.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.217.154.218,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.218.207.169,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.238.40.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.218.3.12,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.242.202.230,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.243.186.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.210.107.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,0.00
47.243.90.180,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.242.107.109,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.219.60.54,80,80,false,SIN,Asia Pacific,Singapore,44,0.00
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.76.204.76,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.243.26.83,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.210.207.214,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.219.111.147,2052,2052,false,SIN,Asia Pacific,Singapore,44,0.00
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.243.5.154,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.236.121.23,2086,2086,false,SIN,Asia Pacific,Singapore,44,0.00
47.76.203.101,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.242.7.162,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.218.1.163,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.76.222.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.236.17.193,2095,2095,false,SIN,Asia Pacific,Singapore,44,0.00
8.219.147.58,80,80,false,SIN,Asia Pacific,Singapore,44,0.00
8.218.178.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.219.222.98,80,80,false,SIN,Asia Pacific,Singapore,44,0.00
8.222.249.190,8080,8080,false,SIN,Asia Pacific,Singapore,44,0.00
8.217.221.165,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.236.102.102,2095,2095,false,SIN,Asia Pacific,Singapore,44,0.00
8.210.3.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.238.35.50,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.217.147.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.243.42.155,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,0.00
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.217.121.207,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.217.232.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.237.83.20,2086,2086,false,SIN,Asia Pacific,Singapore,44,0.00
8.219.220.88,2086,2086,false,SIN,Asia Pacific,Singapore,44,0.00
8.210.164.75,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.242.36.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.243.67.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.219.170.232,8880,8880,false,SIN,Asia Pacific,Singapore,45,0.00
8.218.3.12,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.228.152,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.210.175.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.76.225.255,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.3.198,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,45,0.00
47.76.33.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.219.202.130,2086,2086,false,SIN,Asia Pacific,Singapore,45,0.00
47.76.213.245,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.74.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.243.173.187,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.238.6.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.210.192.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.217.181.213,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.210.175.109,80,80,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.217.239.116,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.48.92,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.155.238,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.219.99.169,8080,8080,false,SIN,Asia Pacific,Singapore,45,0.00
8.219.113.232,2052,2052,false,SIN,Asia Pacific,Singapore,45,0.00
47.242.36.78,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.76.214.139,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.236.146.249,80,80,false,SIN,Asia Pacific,Singapore,45,0.00
47.242.234.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,45,0.00
8.219.201.8,8880,8880,false,SIN,Asia Pacific,Singapore,45,0.00
8.218.22.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.236.180.51,8080,8080,false,SIN,Asia Pacific,Singapore,45,0.00
8.217.72.0,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.243.60.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.155.238,80,80,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.219.193.202,2082,2082,false,SIN,Asia Pacific,Singapore,45,0.00
8.218.18.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,45,0.00
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.173.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.219.111.147,2082,2082,false,SIN,Asia Pacific,Singapore,45,0.00
8.217.72.0,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.98.75,80,80,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.217.232.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.76.49.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.236.10.182,8080,8080,false,SIN,Asia Pacific,Singapore,45,0.00
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.243.255.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,45,0.00
47.76.94.15,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.174.118,80,80,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.76.225.255,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.76.146.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.242.183.7,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.217.164.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.201.73,80,80,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.242.157.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.210.9.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.217.123.243,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.80.72,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.238.0.114,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.243.26.83,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.219.177.205,8080,8080,false,SIN,Asia Pacific,Singapore,46,0.00
8.217.121.207,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.122.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.236.97.90,80,80,false,SIN,Asia Pacific,Singapore,46,0.00
8.222.249.190,2086,2086,false,SIN,Asia Pacific,Singapore,46,0.00
8.217.121.207,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.242.157.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.210.48.107,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.219.198.34,2052,2052,false,SIN,Asia Pacific,Singapore,46,0.00
8.217.121.207,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.204.76,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.243.95,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.173.78,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.237.81.112,2052,2052,false,SIN,Asia Pacific,Singapore,46,0.00
8.222.160.176,2082,2082,false,SIN,Asia Pacific,Singapore,46,0.00
47.238.40.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.236.166.131,8880,8880,false,SIN,Asia Pacific,Singapore,46,0.00
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.238.0.114,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.217.123.243,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.236.169.141,2095,2095,false,SIN,Asia Pacific,Singapore,46,0.00
8.218.22.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.210.89.245,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.236.97.90,2052,2052,false,SIN,Asia Pacific,Singapore,46,0.00
47.76.159.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.122.55,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.210.42.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.219.124.227,2082,2082,false,SIN,Asia Pacific,Singapore,46,0.00
47.242.42.153,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.217.49.34,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.243.91.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.233.67,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.53.110,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.219.177.205,2082,2082,false,SIN,Asia Pacific,Singapore,46,0.00
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,46,0.00
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.243.26.83,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.243.42.219,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.236.170.225,2095,2095,false,SIN,Asia Pacific,Singapore,46,0.00
8.217.181.213,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
8.217.181.213,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.237.125.8,2095,2095,false,SIN,Asia Pacific,Singapore,47,0.00
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.217.164.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.238.35.50,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.243.234.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.76.225.255,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.76.214.139,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.63.130,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.243.51.171,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.244.38,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.155.238,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.48.107,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.244.38,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.217.193.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.243.74.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.243.186.171,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.76.233.67,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.217.248.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.219.198.34,2082,2082,false,SIN,Asia Pacific,Singapore,47,0.00
47.242.157.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.65.171,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.65.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,0.00
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,47,0.00
47.76.32.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.242.252.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.244.38,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.219.111.175,8080,8080,false,SIN,Asia Pacific,Singapore,47,0.00
8.210.43.213,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.98.75,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.217.50.252,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.237.95.13,80,80,false,SIN,Asia Pacific,Singapore,47,0.00
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,47,0.00
8.219.103.65,2086,2086,false,SIN,Asia Pacific,Singapore,47,0.00
47.242.119.104,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.243.91.58,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.76.146.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.191.110,2086,2086,false,SIN,Asia Pacific,Singapore,48,0.00
8.210.244.38,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.222.98,8080,8080,false,SIN,Asia Pacific,Singapore,48,0.00
47.242.107.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.255.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.98.13,2095,2095,false,SIN,Asia Pacific,Singapore,48,0.00
47.238.35.50,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.52.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.76.146.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.76.26.26,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.238.35.50,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.36.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.142.191,80,80,false,SIN,Asia Pacific,Singapore,48,0.00
8.210.63.130,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.119.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.126.240,8880,8880,false,SIN,Asia Pacific,Singapore,48,0.00
8.217.250.5,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.217.50.252,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.217.49.34,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,48,0.00
8.217.72.0,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.18.199,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.202.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,48,0.00
47.243.90.180,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.243.70.186,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.00
